url,title,score,posterImagePath,certification,overview,tagline,genres,trailerUrl,language
https://www.themoviedb.org/tv/1396,"Tập Làm Kẻ Xấu
(2008)",87.0,poster_final/1396.jpg,TV-MA,"“Breaking Bad” là câu chuyện kể về cuộc sống của Walter White, giáo viên dạy Hoá cấp 3 sống tại New Mexico với người vợ đang mang thai và đứa con trai thiếu niên mắc bệnh bại não. Được chẩn đoán mắc bệnh ung thư phổi giai đoạn cuối, và chỉ còn sống được chừng hai năm, nên để đảm bảo tương lai cho gia đình, ông và cậu học trò cũ của mình, một tên buôn ma tuý, đã hợp tác cùng nhau sản xuất ma tuý đá cao cấp đem bán ra thị trường, và mọi chuyện bi hài nảy sinh từ đó...",Remember my name,Phim Chính Kịch,,vi
https://www.themoviedb.org/tv/31910,"Naruto Shippuden
(2007)",86.0,poster_final/31910.jpg,TV-14,"Naruto Shippuuden is the continuation of the original animated TV series Naruto.The story revolves around an older and slightly more matured Uzumaki Naruto and his quest to save his friend Uchiha Sasuke from the grips of the snake-like Shinobi, Orochimaru. After 2 and a half years Naruto finally returns to his village of Konoha, and sets about putting his ambitions to work, though it will not be easy, as He has amassed a few (more dangerous) enemies, in the likes of the shinobi organization; Akatsuki.",,"Phim Hoạt Hình, Action & Adventure, Sci-Fi & Fantasy",,en
https://www.themoviedb.org/tv/91239,"Dòng Tộc Bridgerton
(2020)",80.0,poster_final/91239.jpg,TV-MA,"Bridgerton được dựa trên cuốn tiểu thuyết của nhà văn Julia Quinn, lấy bối cảnh những năm 1800 và kể về gia tộc Bridgerton giàu có cùng những câu chuyện tình của giới thượng lưu. Thoạt nhìn qua, bộ phim quý tộc này trông có vẻ rất bình thường. Ấy vậy mà chỉ với 8 tập phim, khán giả được chiêu đãi tận 15 cảnh nóng bỏng mắt, đó là còn chưa kể tới hàng loạt các chi tiết vô cùng gợi cảm, mơn trớn khác mà thương hiệu này mang lại. Tất cả bao gồm những phân đoạn tình dục, nói chuyện ""bậy bạ"", làm chuyện ấy ở ngoài những nơi không nên làm và cả ở... cầu thang.",,Phim Chính Kịch,,vi
https://www.themoviedb.org/tv/85552,"Euphoria
(2019)",85.0,poster_final/85552.jpg,TV-MA,"A group of high school students navigate love and friendships in a world of drugs, sex, trauma, and social media.",Feel something,Phim Chính Kịch,,en
https://www.themoviedb.org/tv/60797,"Scorpion
(2014)",82.0,poster_final/60797.jpg,TV-14,"Based on a true story, Scorpion is a high-octane drama about eccentric genius Walter O’Brien and his team of brilliant misfits who comprise the last line of defense against complex, high-tech threats of the modern age. As Homeland Security’s new think tank, O’Brien’s “Scorpion” team includes Toby Curtis, an expert behaviorist who can read anyone; Happy Quinn, a mechanical prodigy; and Sylvester Dodd, a statistics guru.",This team is pure genius.,"Action & Adventure, Phim Chính Kịch, Phim Hình Sự",,en
https://www.themoviedb.org/tv/5920,"The Mentalist
(2008)",83.0,poster_final/5920.jpg,TV-14,"Patrick Jane, a former celebrity psychic medium, uses his razor sharp skills of observation and expertise at ""reading"" people to solve serious crimes with the California Bureau of Investigation.",Let the mind games begin.,"Phim Chính Kịch, Phim Hình Sự, Phim Bí Ẩn",,en
https://www.themoviedb.org/tv/2004,"Malcolm in the Middle
(2000)",84.0,poster_final/2004.jpg,TV-PG,"A gifted young teen tries to survive life with his dimwitted, dysfunctional family.",,"Phim Gia Đình, Phim Hài, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/74204,"Big Mouth
(2017)",77.0,poster_final/74204.jpg,TV-MA,Teenage friends find their lives upended by the wonders and horrors of puberty in this edgy comedy from real-life pals Nick Kroll and Andrew Goldberg.,Coming of age all over the place.,"Phim Hoạt Hình, Phim Hài",,en
https://www.themoviedb.org/tv/57243,"Bác Sĩ Vô Danh
(2005)",71.0,poster_final/57243.jpg,12,"The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",Space. For all.,"Action & Adventure, Phim Chính Kịch, Sci-Fi & Fantasy",,en
https://www.themoviedb.org/tv/80020,"Super Dragon Ball Heroes
(2018)",76.0,poster_final/80020.jpg,TV-14,"Trunks returns from the future to train with Goku and Vegeta. However, it disappears without warning. Then the mysterious Fu bursts in, telling them that Trunks has been imprisoned in the Prison Planet, a mysterious complex in an unknown place in the universes. The group seeks the dragon balls to free Trunks, but an endless battle awaits them! Will Goku and the others rescue Trunks and escape the Prison Planet?",,"Phim Hoạt Hình, Action & Adventure, Sci-Fi & Fantasy",,en
https://www.themoviedb.org/tv/94305,"The Walking Dead: World Beyond
(2020)",78.0,poster_final/94305.jpg,TV-MA,A heroic group of teens sheltered from the dangers of the post-apocalyptic world receive a message that inspires them to leave the safety of the only home they have ever known and embark on a cross-country journey to find the one man who can possibly save the world.,The end of the world was our beginning.,"Phim Chính Kịch, Sci-Fi & Fantasy, Phim Bí Ẩn",,en
https://www.themoviedb.org/tv/60625,"Rick and Morty
(2013)",87.0,poster_final/60625.jpg,TV-MA,"Rick is a mentally-unbalanced but scientifically-gifted old man who has recently reconnected with his family. He spends most of his time involving his young grandson Morty in dangerous, outlandish adventures throughout space and alternate universes. Compounded with Morty's already unstable family life, these events cause Morty much distress at home and school.","Science makes sense, family doesn't.","Phim Hoạt Hình, Phim Hài, Sci-Fi & Fantasy, Action & Adventure",,en
https://www.themoviedb.org/tv/105214,"Dark Desire
(2020)",73.0,poster_final/105214.jpg,16,"Married Alma spends a fateful weekend away from home that ignites passion, ends in tragedy and leads her to question the truth about those close to her.",,"Phim Bí Ẩn, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/37680,"Suits
(2011)",79.0,poster_final/37680.jpg,TV-14,"While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.",Nothing is ever black and white,Phim Chính Kịch,,en
https://www.themoviedb.org/tv/4057,"Criminal Minds
(2005)",82.0,poster_final/4057.jpg,TV-14,"An elite team of FBI profilers analyze the country's most twisted criminal minds, anticipating their next moves before they strike again. The Behavioral Analysis Unit's most experienced agent is David Rossi, a founding member of the BAU who returns to help the team solve new cases.","To catch a criminal, you have to think like one.","Phim Hình Sự, Phim Chính Kịch, Phim Bí Ẩn",,en
https://www.themoviedb.org/tv/95439,"The End of Paradise
(2019)",35.0,poster_final/95439.jpg,,"In this new era, Catalina, now head of the DEA in Colombia, has a new challenge: to track down a criminal organization that is trafficking a new synthetic drug. What she ignores is that her daughter is part of the Cartel that traffics them and that Yésica, her worst enemy, is infiltrated in the DEA.",,"Phim Chính Kịch, Action & Adventure",,en
https://www.themoviedb.org/tv/81356,"Giáo Dục Giới Tính
(2019)",83.0,poster_final/81356.jpg,TV-MA,Inexperienced Otis channels his sex therapist mom when he teams up with rebellious Maeve to set up an underground sex therapy clinic at school.,Messy is normal,"Phim Hài, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/2190,"South Park
(1997)",82.0,poster_final/2190.jpg,TV-MA,"Follows the misadventures of four irreverent grade-schoolers in the quiet, dysfunctional town of South Park, Colorado.",,"Phim Hoạt Hình, Phim Hài",,en
https://www.themoviedb.org/tv/1418,"Vụ Nổ Lớn
(2007)",76.0,poster_final/1418.jpg,TV-PG,"The sitcom is centered on five characters living in Pasadena, California: roommates Leonard Hofstadter and Sheldon Cooper; Penny, a waitress and aspiring actress who lives across the hall; and Leonard and Sheldon's equally geeky and socially awkward friends and co-workers, mechanical engineer Howard Wolowitz and astrophysicist Raj Koothrappali. The geekiness and intellect of the four guys is contrasted for comic effect with Penny's social skills and common sense.",,Phim Hài,,en
https://www.themoviedb.org/tv/65334,"Miraculous: Tales of Ladybug & Cat Noir
(2015)",77.0,poster_final/65334.jpg,TV-Y7,"Normal high school kids by day, protectors of Paris by night! Miraculous follows the heroic adventures of Marinette and Adrien as they transform into Ladybug and Cat Noir and set out to capture akumas, creatures responsible for turning the people of Paris into villains. But neither hero knows the other’s true identity – or that they’re classmates!",Time to de-evilize!,"Action & Adventure, Phim Hoạt Hình, Phim Gia Đình, Kids",,en
https://www.themoviedb.org/tv/1413,"American Horror Story
(2011)",80.0,poster_final/1413.jpg,TV-MA,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke and a cult.",,"Phim Chính Kịch, Phim Bí Ẩn, Sci-Fi & Fantasy",,en
https://www.themoviedb.org/tv/80240,"The Queen of Flow
(2018)",79.0,poster_final/80240.jpg,,"After spending seventeen years in prison unfairly, a talented songwriter seeks revenge on the men who sank her and killed her family.",,Phim Chính Kịch,,en
https://www.themoviedb.org/tv/98986,"Uzaki-chan Wants to Hang Out!
(2020)",85.0,poster_final/98986.jpg,TV-14,"Shinichi Sakurai’s one wish is for a little peace and quiet. But Hana Uzaki — his boisterous, well-endowed underclassman — has other plans. All she wants is to hang out and poke fun at him. With the help of her chipper charm and peppy persistence, this might just be the start of a beautiful relationship!",,"Phim Hoạt Hình, Phim Hài",,en
https://www.themoviedb.org/tv/113246,"Gót Hồng Mỏng Manh - Tiny Pretty Things
(2020)",78.0,poster_final/113246.jpg,TV-MA,"Khi một vụ tấn công hạ bệ một học sinh nổi tiếng của trường múa ba-lê danh giá, người thay thế cô bước vào thế giới của những dối trá, phản bội và cạnh tranh khốc liệt.",Perfection comes at a price.,"Phim Chính Kịch, Phim Bí Ẩn",,vi
https://www.themoviedb.org/tv/32798,"Hawaii Five-0
(2010)",73.0,poster_final/32798.jpg,TV-14,"Steve McGarrett returns home to Oahu, in order to find his father's killer. The governor offers him the chance to run his own task force (Five-0). Steve's team is joined by Chin Ho Kelly, Danny ""Danno"" Williams, and Kono Kalakaua.",,"Phim Hành Động, Phim Hình Sự, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/1434,"Family Guy
(1999)",69.0,poster_final/1434.jpg,TV-14,"Sick, twisted, politically incorrect and Freakin' Sweet animated series featuring the adventures of the dysfunctional Griffin family. Bumbling Peter and long-suffering Lois have three kids. Stewie (a brilliant but sadistic baby bent on killing his mother and taking over the world), Meg (the oldest, and is the most unpopular girl in town) and Chris (the middle kid, he's not very bright but has a passion for movies). The final member of the family is Brian - a talking dog and much more than a pet, he keeps Stewie in check whilst sipping Martinis and sorting through his own life issues.","Parental Discretion Advised, that's how you know it's good","Phim Hoạt Hình, Phim Hài",,en
https://www.themoviedb.org/tv/43348,"Pablo Escobar The Drug Lord
(2012)",75.0,poster_final/43348.jpg,16,"Pablo Escobar: El Patrón del Mal is a 2012 Colombian television series produced and broadcast on Caracol TV, about the life of Pablo Escobar. It is only available in Spanish. There is a version available with English subtitles.",,"Phim Hình Sự, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/4614,"NCIS
(2003)",72.0,poster_final/4614.jpg,TV-14,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",,"Phim Hình Sự, Action & Adventure, Phim Chính Kịch",,en
https://www.themoviedb.org/tv/26663,"What's My Line?
(1950)",71.0,poster_final/26663.jpg,,"Four panelists must determine guests' occupations - and, in the case of famous guests, while blindfolded, their identity - by asking only ""yes"" or ""no"" questions.",,,,en
https://www.themoviedb.org/tv/33238,"Thử Thách Thần Tượng - Running Man
(2010)",81.0,poster_final/33238.jpg,12,"Thử Thách Thần Tượng - RUNNING MAN là một show truyền hình hài hước thực tế của Hàn Quốc, ra mắt từ năm 2010 nhưng cho đến nay vẫn là một trong những chương trình giải trí được yêu thích nhất tại xứ sở kim chi. Với RUNNING MAN, đảm bảo các bạn sẽ phải ""cười lăn cười bò"" vì sự hài hước của các thành viên cũng như những nhiệm vụ oái ăm mà họ phải chịu đựng trong suốt chương trình. Ngoài 8 thành viên chính của RUNNING MAN gồm: Yoo Jae Suk, Ji Suk Jin, Kim Jong Kook, Lee Kwang Soo, Haha, Song Ji Hyo, Yang Se Chan và Jeon So Min, khán giả sẽ có dịp gặp gỡ những ngôi sao giải trí hàng đầu khác của Hàn Quốc, thậm chí là những ngôi sao Quốc tế tham gia RUNNING MAN trong vai trò khách mời đặc biệt.",,"Phim Hài, Reality",,vi
https://www.themoviedb.org/tv/46896,"The Originals
(2013)",86.0,poster_final/46896.jpg,TV-14,"A spin-off from The Vampire Diaries and set in New Orleans, The Originals centers on the Mikaelson siblings, otherwise known as the world's original vampires: Klaus, Elijah, and Rebekah. Now Klaus must take down his protégé, Marcel, who is now in charge of New Orleans, in order to re-take his city, as he originally built New Orleans. Klaus departed from the city after being chased down by his father Mikael, while it was being constructed and Marcel took charge. As Klaus has returned after many years, his ego has provoked him to become the king of the city. ""Every King needs an heir"" says Klaus, accepting the unborn child. The child is a first to be born to a hybrid and a werewolf.",,"Sci-Fi & Fantasy, Phim Chính Kịch, Phim Bí Ẩn",,en
https://www.themoviedb.org/tv/71728,"Young Sheldon
(2017)",80.0,poster_final/71728.jpg,TV-PG,"The early life of child genius Sheldon Cooper, later seen in The Big Bang Theory.",,Phim Hài,,en
https://www.themoviedb.org/tv/40605,"Die Harald Schmidt Show
(1995)",15.0,poster_final/40605.jpg,,"Die Harald Schmidt Show is a German late night talk show hosted on Sky Deutschland by comedian Harald Schmidt. The show first aired from 5 December 1995 to 23 December 2003 on Sat.1. Schmidt then moved his show to Das Erste as Harald Schmidt and Schmidt & Pocher, but he returned to Sat.1 on 13 September 2011. After cancellation on Sat.1, the show continued on Sky Deutschland in September 2012.",,Reality,,en
https://www.themoviedb.org/tv/94372,"FBI: Most Wanted
(2020)",75.0,poster_final/94372.jpg,TV-14,"The Fugitive Task Force relentlessly tracks and captures the notorious criminals on the Bureau’s Most Wanted list. Seasoned agent Jess LaCroix oversees the highly skilled team that functions as a mobile undercover unit that is always out in the field, pursuing those who are most desperate to elude justice.",No ordinary criminal makes the list. No ordinary agent takes them off.,Phim Chính Kịch,,en
